,EU_Sales,Global_Sales,JP_Sales,NA_Sales,Other_Sales,genre,name,platform,publisher,rank,year
233,0.00,0.00,0.00,0.00,0.00,Action,Big Game Deer Hunting Shooter Challenge,iOS,N/A,30234,N/A
234,0.00,0.00,0.00,0.00,0.00,Action,A Classic Airborne: A Fun Unlimited Race,iOS,N/A,30235,N/A
235,0.00,0.00,0.00,0.00,0.00,Action,BoxyStack - Addictive Stack Game!.!,iOS,N/A,30236,N/A
236,0.00,0.00,0.00,0.00,0.00,Action,Candy Sweet Match 3,iOS,N/A,30237,N/A
237,0.00,0.00,0.00,0.00,0.00,Action,Guadeloupe Island Travel Guide & Offline Map,iOS,N/A,30238,N/A
238,0.00,0.00,0.00,0.00,0.00,Action,Vancouver Folk Music Festival,iOS,N/A,30239,N/A
239,0.00,0.00,0.00,0.00,0.00,Action,Resize for Story - No Crop for Camera Roll Images,iOS,N/A,30240,N/A
240,0.00,0.00,0.00,0.00,0.00,Misc,DS Motte Tabi ni Deyo: Kyoto,DS,JTB West,30241,2008
241,0.00,0.00,0.00,0.00,0.00,Adventure,Largo Winch: Empire Under Threat,PC,Ubisoft,30242,2002
242,0.00,0.00,0.00,0.00,0.00,Strategy,Shadow Company: Left For Dead,PC,Ubisoft,30243,1999
243,0.00,0.00,0.00,0.00,0.00,Shooter,Fields - Soldier of Time,X360,Microsoft Game Studios,30244,2009
244,0.00,0.00,0.00,0.00,0.00,Puzzle,Jumbline 2,iOS,Unknown,30245,2010
245,0.00,0.00,0.00,0.00,0.00,Racing,Raging Thunder 2,iOS,N/A,30246,N/A
246,0.00,0.00,0.00,0.00,0.00,Adventure,Valkyrie Romanze,PC,Unknown,30247,2011
247,0.00,0.00,0.00,0.00,0.00,Action,Words Go-Round - Guess the Word,iOS,N/A,30248,N/A
248,0.00,0.00,0.00,0.00,0.00,Role-Playing,Dungeon Explorer,PSP,Hudson Soft,30249,2009
249,0.00,0.00,0.00,0.00,0.00,Action,"Faster - Swim, track your time and challenge the world!",iOS,N/A,30250,N/A
250,0.00,0.00,0.00,0.00,0.00,Action,Colors Blast,iOS,N/A,30251,N/A
251,0.00,0.00,0.00,0.00,0.00,Action,AIDS Walk Los Angeles,iOS,N/A,30252,N/A
252,0.00,0.00,0.00,0.00,0.00,Action,Woman Calendar-Period  TrackerOvulation  TrackerConception Tracker.,iOS,N/A,30253,N/A
